Date_reported,Country,WHO_region,Cumulative_cases,Population,Cases per Capita
2021-02-21,Cabo Verde,AFRO,14999,567678.0,0.1113818044736628
2021-02-21,Ecuador,AMRO,273097,18113361.0,0.0580366614456588
2021-02-21,Estonia,EURO,63689,1321910.0,0.4643969710494663
2021-02-21,Mauritania,AFRO,17083,4901981.0,0.012987606439111
2021-02-21,Sudan,EMRO,30205,45992020.0,0.001385936081955
2021-02-21,Saudi Arabia,EMRO,374691,35844909.0,0.0230984545113505
2021-02-21,Guinea,AFRO,15395,13865691.0,0.0027578863541672
2021-02-21,Belize,AMRO,12227,412190.0,0.171425798782115
2021-02-21,Palau,WPRO,0,18233.0,0.3283058191191795
2021-02-21,Azerbaijan,EURO,232829,10300205.0,0.0803813127991141
2021-02-21,Iceland,EURO,6066,345393.0,0.6042044859044624
2021-02-21,Armenia,EURO,170402,2971966.0,0.1500717033774949
2021-02-21,Malawi,AFRO,30528,20180839.0,0.0043882714687927
2021-02-21,Belgium,EURO,749215,11668278.0,0.402072953695481
2021-02-21,Oman,EMRO,138494,5323993.0,0.0750280851233275
2021-02-21,South Sudan,AFRO,6584,11618511.0,0.0015809254731522
2021-02-21,Lesotho,AFRO,10461,2175699.0,0.01599026335904
2021-02-21,Cyprus,EURO,33665,1223387.0,0.5253145570453176
2021-02-21,Czechia,EURO,1164370,10736784.0,0.427504083159352
2021-02-21,Latvia,EURO,81517,1848837.0,0.5275505628673594
2021-02-21,Comoros,AFRO,3420,907419.0,0.0099094244224553
2021-02-21,Georgia,EURO,268355,3968738.0,0.4571176026233024
2021-02-21,Spain,EURO,3116530,46719142.0,0.293915457608361
2021-02-21,Pakistan,EMRO,569846,229488994.0,0.0068687956338333
2021-02-21,Dominican Republic,AMRO,234502,11056370.0,0.0597026872291719
2021-02-21,Norway,EURO,68788,5511370.0,0.2681467584284851
2021-02-21,Mexico,AMRO,2094677,131562772.0,0.056005600125239
2021-02-21,Burkina Faso,AFRO,11797,22102838.0,0.0009964783707865
2021-02-21,Indonesia,SEARO,1278653,279134505.0,0.0241112756733532
2021-02-21,Brazil,AMRO,10081676,215353593.0,0.170995893251709
2021-02-21,Iraq,EMRO,664750,42164965.0,0.0584737826771586
2021-02-21,Cook Islands,WPRO,0,17571.0,0.3990097319446816
2021-02-21,Tunisia,EMRO,227643,12046656.0,0.0954917281609103
2021-02-21,Senegal,AFRO,32630,17653671.0,0.0050358931012139
2021-02-21,Zambia,AFRO,73894,19470234.0,0.0175017413760923
2021-02-21,Uganda,AFRO,40213,48432863.0,0.0035182722937522
2021-02-21,San Marino,EURO,3509,34085.0,0.6873111339298812
2021-02-21,Eritrea,AFRO,2685,3662244.0,0.0027821739894993
2021-02-21,India,SEARO,10991651,1406631776.0,0.0317658002345597
2021-02-21,Uzbekistan,EURO,9,34382084.0,0.0072877199648514
2021-02-21,Philippines,WPRO,561168,112508994.0,0.0362055854841258
2021-02-21,Malaysia,WPRO,283569,33181072.0,0.1517911476760003
2021-02-21,Portugal,EURO,766862,10140570.0,0.5486779342778562
2021-02-21,Greenland,EURO,30,56973.0,0.2101170729994909
2021-02-21,North Macedonia,EURO,99377,2081304.0,0.1664475732521534
2021-02-21,Angola,AFRO,20499,35027343.0,0.0030029111828436
2021-02-21,Chile,AMRO,795845,19250195.0,0.2659183971902622
2021-02-21,Hungary,EURO,403023,9606259.0,0.2282310939149152
2021-02-21,Nauru,WPRO,0,10903.0,0.4238283041364762
2021-02-21,Monaco,EURO,1692,39783.0,0.4035894728904305
2021-02-21,French Polynesia,WPRO,18346,284164.0,0.2743380583043595
2021-02-21,Trinidad and Tobago,AMRO,7666,1406585.0,0.1335916421687989
2021-02-21,Papua New Guinea,WPRO,1056,9292169.0,0.0050311181382947
2021-02-21,Andorra,EURO,10672,77463.0,0.6175722603049197
2021-02-21,New Zealand,WPRO,2002,4898203.0,0.4455419671254948
2021-02-21,Suriname,AMRO,8854,596831.0,0.137425837464877
2021-02-21,Slovenia,EURO,184998,2078034.0,0.6361070126860292
2021-02-21,Sierra Leone,AFRO,3849,8306436.0,0.000934215348195
2021-02-21,Lithuania,EURO,195471,2661708.0,0.487230379891408
2021-02-21,Guyana,AMRO,8357,794045.0,0.0918713674917668
2021-02-21,Finland,EURO,61230,5554960.0,0.2625795685297464
2021-02-21,Mozambique,AFRO,54968,33089461.0,0.0070111145056125
2021-02-21,Kenya,AFRO,103993,56215221.0,0.0060981704581397
2021-02-21,Morocco,EMRO,480948,37772756.0,0.0336814184276095
2021-02-21,Solomon Islands,WPRO,18,721159.0,0.0340770897957316
2021-02-21,Cayman Islands,AMRO,428,67277.0,0.4677973155759026
2021-02-21,Israel,EURO,748394,9326000.0,0.5132092000857816
2021-02-21,Bulgaria,EURO,236439,6844597.0,0.1892625672482981
2021-02-21,Peru,AMRO,1269523,33684208.0,0.13304813341611
2021-02-21,Costa Rica,AMRO,201678,5182354.0,0.2288874901251439
2021-02-21,Seychelles,AFRO,2328,99426.0,0.509574960271961
2021-02-21,Cameroon,AFRO,33749,27911548.0,0.0044423548274714
2021-02-21,Timor-Leste,SEARO,103,1369429.0,0.0170983672757039
2021-02-21,Romania,EURO,777276,19031335.0,0.174712178625409
2021-02-21,Fiji,WPRO,56,909466.0,0.0756707782368994
2021-02-21,Benin,AFRO,5143,12784726.0,0.0021892530195797
2021-02-21,Egypt,EMRO,177543,106156692.0,0.0048573951418908
2021-02-21,Aruba,AMRO,7553,107609.0,0.4088226821176667
2021-02-21,Nicaragua,AMRO,5106,6779100.0,0.0027276482128896
2021-02-21,Djibouti,EMRO,6022,1016097.0,0.015441439153939
2021-02-21,Italy,EURO,2795796,60262770.0,0.4223800034415942
2021-02-21,New Caledonia,WPRO,55,290915.0,0.2744616124984961
2021-02-21,Wallis and Futuna,WPRO,9,10982.0,0.3120560917865598
2021-02-21,Sweden,EURO,637817,10218971.0,0.263574287469844
2021-02-21,Congo,AFRO,8625,5797805.0,0.0043766563380451
2021-02-21,Afghanistan,EMRO,55604,40754388.0,0.0051171176954
2021-02-21,Haiti,AMRO,12352,11680283.0,0.0029173950665407
2021-02-21,Jordan,EMRO,359811,10300869.0,0.1695970505012732
2021-02-21,Dominica,AMRO,134,72344.0,0.2178480592723653
2021-02-21,France,EURO,3287522,65584518.0,0.6026469692130695
2021-02-21,Bahamas,AMRO,8453,400516.0,0.0936067472959881
2021-02-21,Namibia,AFRO,37483,2633874.0,0.0648250447819447
2021-02-21,Grenada,AMRO,148,113475.0,0.1734302709847984
2021-02-21,Saint Lucia,AMRO,2860,185113.0,0.160998957393592
2021-02-21,Tuvalu,WPRO,0,12066.0,0.2324714072600696
2021-02-21,Canada,AMRO,840586,38388419.0,0.1185319978923852
2021-02-21,Malta,EURO,21279,444033.0,0.2636335587670286
2021-02-21,Japan,WPRO,425597,125584838.0,0.2594934429903074
2021-02-21,Rwanda,AFRO,17988,13600464.0,0.0097856955468578
2021-02-21,Australia,WPRO,28926,26068792.0,0.4332938020296452
2021-02-21,Bangladesh,SEARO,543351,167885689.0,0.0121365675188669
2021-02-21,Bhutan,SEARO,866,787941.0,0.0794539185040504
2021-02-21,Mali,AFRO,8292,21473764.0,0.0015266536411595
2021-02-21,Ukraine,EURO,1265381,43192122.0,0.1243312611498921
2021-02-21,Albania,EURO,97909,2866374.0,0.1165817859079101
2021-02-21,Burundi,AFRO,2034,12624840.0,0.0042370437961986
2021-02-21,Kazakhstan,EURO,256388,19205043.0,0.0732056158374652
2021-02-21,Paraguay,AMRO,149684,7305843.0,0.110357695888072
2021-02-21,Tokelau,WPRO,0,1378.0,0.0036284470246734
2021-02-21,Jamaica,AMRO,20924,2985094.0,0.0513910114723355
2021-02-21,Slovakia,EURO,292143,5460193.0,0.3408108467960748
2021-02-21,Singapore,WPRO,59869,5943546.0,0.3730281552460434
2021-02-21,Myanmar,SEARO,141750,55227143.0,0.0114766030898973
2021-02-21,Bermuda,AMRO,699,61939.0,0.3029755081612554
2021-02-21,Croatia,EURO,239685,4059286.0,0.3122667385348063
2021-02-21,Nepal,SEARO,273431,30225582.0,0.0331210164952324
2021-02-21,El Salvador,AMRO,58546,6550389.0,0.0308050407388019
2021-02-21,Denmark,EURO,207081,5834950.0,0.5438344801583561
2021-02-21,Saint Kitts and Nevis,AMRO,41,53871.0,0.1223663937925785
2021-02-21,Vanuatu,WPRO,1,321832.0,0.0373300355464963
2021-02-21,Panama,AMRO,335339,4446964.0,0.2315514584781887
2021-02-21,Nigeria,AFRO,151553,216746934.0,0.0012293737912804
2021-02-21,Luxembourg,EURO,46901,642371.0,0.4635280857946576
2021-02-21,Togo,AFRO,6268,8680837.0,0.0045334338151954
2021-02-21,Kuwait,EMRO,183322,4380326.0,0.1513261798322773
2021-02-21,Gabon,AFRO,13553,2331533.0,0.0210080663666351
2021-02-21,Ireland,EURO,214478,5020199.0,0.3386823908773337
2021-02-21,Mongolia,WPRO,2693,3378078.0,0.2983563434592096
2021-02-21,Algeria,AFRO,111764,45350148.0,0.0059840598535643
2021-02-21,Greece,EURO,185310,10316637.0,0.5533102502297987
2021-02-21,Libya,EMRO,129325,7040745.0,0.0720324340677016
2021-02-21,Ghana,AFRO,81245,32395450.0,0.0052819763269224
2021-02-21,Kyrgyzstan,EURO,0,6728271.0,0.0307050652389001
2021-02-21,Zimbabwe,AFRO,35768,15331428.0,0.0170633811801483
2021-02-21,Guinea-Bissau,AFRO,3115,2063367.0,0.0043361166481774
2021-02-21,Austria,EURO,435117,9066710.0,0.6375222103717887
2021-02-21,Colombia,AMRO,2217001,51512762.0,0.1233928982491756
2021-02-21,Cuba,AMRO,43484,11305652.0,0.0983966249801426
2021-02-21,Maldives,SEARO,18769,540985.0,0.3432904794033106
2021-02-21,Serbia,EURO,434122,8653016.0,0.2855880539224705
2021-02-21,Botswana,AFRO,25383,2441162.0,0.1348648717291191
2021-02-21,Niue,WPRO,0,1622.0,0.4605425400739827
2021-02-21,South Africa,AFRO,1502367,60756135.0,0.0667581306809592
2021-02-21,Guatemala,AMRO,170931,18584039.0,0.0660702982812293
2021-02-21,Honduras,AMRO,164077,10221247.0,0.0460567091275653
2021-02-21,Chad,AFRO,3794,17413580.0,0.0004394271597224
2021-02-21,Argentina,AMRO,2138252,46010234.0,0.2181500533120522
2021-02-21,Cambodia,WPRO,568,17168639.0,0.008078275744513
2021-02-21,Gambia,AFRO,4554,2558482.0,0.0049193232549613
2021-02-21,Bahrain,EMRO,117234,1783983.0,0.3926337863085018
2021-02-21,Switzerland,EURO,547436,8773637.0,0.4998726297885358
2021-02-21,Yemen,EMRO,2161,31154867.0,0.0003834071896374
2021-02-21,Somalia,EMRO,5889,16841795.0,0.0016220361309468
2021-02-21,Anguilla,AMRO,18,15230.0,0.2563361785948785
2021-02-21,Montenegro,EURO,70720,627950.0,0.4560156063380842
2021-02-21,Uruguay,AMRO,51377,3496016.0,0.2953962453261083
2021-02-21,Equatorial Guinea,AFRO,5798,1496662.0,0.0114855591977346
2021-02-21,Bosnia and Herzegovina,EURO,128049,3249317.0,0.1235287292683354
2021-02-21,Barbados,AMRO,2677,288023.0,0.3685712599341025
2021-02-21,Niger,AFRO,4733,26083660.0,0.0003807364457288
2021-02-21,Ethiopia,AFRO,151857,120812698.0,0.0041347557688017
2021-02-21,Thailand,SEARO,25415,70078203.0,0.0674529853455289
2021-02-21,Qatar,EMRO,159967,2979915.0,0.1652845802648733
2021-02-21,Samoa,WPRO,1,202239.0,0.0795444993300006
2021-02-21,Montserrat,AMRO,20,4965.0,0.2825780463242699
2021-02-21,British Virgin Islands,AMRO,153,30596.0,0.2387567002222512
2021-02-21,Marshall Islands,WPRO,4,60057.0,0.2594868208535225
2021-02-21,Tajikistan,EURO,13714,9957464.0,0.001786197770838
2021-02-21,Belarus,EURO,276990,9432800.0,0.105380904927487
2021-02-21,Kiribati,WPRO,0,123419.0,0.0405772206872523
2021-02-28,Romania,EURO,799164,19031335.0,0.174712178625409
2021-02-28,Switzerland,EURO,554627,8773637.0,0.4998726297885358
2021-02-28,El Salvador,AMRO,59866,6550389.0,0.0308050407388019
2021-02-28,Liberia,AFRO,2023,5305117.0,0.0015196648820374
2021-02-28,Maldives,SEARO,19793,540985.0,0.3432904794033106
2021-02-28,Equatorial Guinea,AFRO,6095,1496662.0,0.0114855591977346
2021-02-28,Bahrain,EMRO,121778,1783983.0,0.3926337863085018
2021-02-28,Mali,AFRO,8365,21473764.0,0.0015266536411595
2021-02-28,Guatemala,AMRO,174335,18584039.0,0.0660702982812293
2021-02-28,Sudan,EMRO,30417,45992020.0,0.001385936081955
2021-02-28,Argentina,AMRO,2182953,46010234.0,0.2181500533120522
2021-02-28,Rwanda,AFRO,18790,13600464.0,0.0097856955468578
2021-02-28,Tuvalu,WPRO,0,12066.0,0.2324714072600696
2021-02-28,Grenada,AMRO,148,113475.0,0.1734302709847984
2021-02-28,Marshall Islands,WPRO,4,60057.0,0.2594868208535225
2021-02-28,Mauritania,AFRO,17187,4901981.0,0.012987606439111
2021-02-28,Malta,EURO,22886,444033.0,0.2636335587670286
2021-02-28,Yemen,EMRO,2273,31154867.0,0.0003834071896374
2021-02-28,Antigua and Barbuda,AMRO,726,99509.0,0.0915093107156136
2021-02-28,Madagascar,AFRO,20155,29178077.0,0.0023245877375674
2021-02-28,Andorra,EURO,10849,77463.0,0.6175722603049197
2021-02-28,Burkina Faso,AFRO,12024,22102838.0,0.0009964783707865
2021-02-28,Comoros,AFRO,3501,907419.0,0.0099094244224553
2021-02-28,Lithuania,EURO,199162,2661708.0,0.487230379891408
2021-02-28,Tajikistan,EURO,13714,9957464.0,0.001786197770838
2021-02-28,Luxembourg,EURO,48261,642371.0,0.4635280857946576
2021-02-28,Suriname,AMRO,8913,596831.0,0.137425837464877
2021-02-28,Bulgaria,EURO,246706,6844597.0,0.1892625672482981
2021-02-28,Cyprus,EURO,34936,1223387.0,0.5253145570453176
2021-02-28,Dominica,AMRO,142,72344.0,0.2178480592723653
2021-02-28,Portugal,EURO,775667,10140570.0,0.5486779342778562
2021-02-28,Malawi,AFRO,31798,20180839.0,0.0043882714687927
2021-02-28,Bangladesh,SEARO,546216,167885689.0,0.0121365675188669
2021-02-28,Togo,AFRO,6851,8680837.0,0.0045334338151954
2021-02-28,Burundi,AFRO,2217,12624840.0,0.0042370437961986
2021-02-28,British Virgin Islands,AMRO,153,30596.0,0.2387567002222512
2021-02-28,Qatar,EMRO,163197,2979915.0,0.1652845802648733
2021-02-28,Libya,EMRO,132458,7040745.0,0.0720324340677016
2021-02-28,Czechia,EURO,1247792,10736784.0,0.427504083159352
2021-02-28,Egypt,EMRO,181829,106156692.0,0.0048573951418908
2021-02-28,Uzbekistan,EURO,9,34382084.0,0.0072877199648514
2021-02-28,Malaysia,WPRO,300752,33181072.0,0.1517911476760003
2021-02-28,Sweden,EURO,664854,10218971.0,0.263574287469844
2021-02-28,Fiji,WPRO,59,909466.0,0.0756707782368994
2021-02-28,Sri Lanka,SEARO,83242,21575842.0,0.0311454357146293
2021-02-28,Gambia,AFRO,4712,2558482.0,0.0049193232549613
2021-02-28,France,EURO,3415218,65584518.0,0.6026469692130695
2021-02-28,Chad,AFRO,3973,17413580.0,0.0004394271597224
2021-02-28,Kiribati,WPRO,0,123419.0,0.0405772206872523
2021-02-28,Barbados,AMRO,2994,288023.0,0.3685712599341025
2021-02-28,Bahamas,AMRO,8542,400516.0,0.0936067472959881
2021-02-28,Thailand,SEARO,25951,70078203.0,0.0674529853455289
2021-02-28,New Zealand,WPRO,2023,4898203.0,0.4455419671254948
2021-02-28,Denmark,EURO,210732,5834950.0,0.5438344801583561
2021-02-28,Israel,EURO,774219,9326000.0,0.5132092000857816
2021-02-28,Niue,WPRO,0,1622.0,0.4605425400739827
2021-02-28,Peru,AMRO,1316363,33684208.0,0.13304813341611
2021-02-28,Cameroon,AFRO,35714,27911548.0,0.0044423548274714
2021-02-28,Serbia,EURO,456450,8653016.0,0.2855880539224705
2021-02-28,Honduras,AMRO,168911,10221247.0,0.0460567091275653
2021-02-28,Costa Rica,AMRO,204341,5182354.0,0.2288874901251439
2021-02-28,Bosnia and Herzegovina,EURO,131690,3249317.0,0.1235287292683354
2021-02-28,Palau,WPRO,0,18233.0,0.3283058191191795
2021-02-28,Zimbabwe,AFRO,36058,15331428.0,0.0170633811801483
2021-02-28,Bhutan,SEARO,867,787941.0,0.0794539185040504
2021-02-28,Kuwait,EMRO,189890,4380326.0,0.1513261798322773
2021-02-28,Senegal,AFRO,34255,17653671.0,0.0050358931012139
2021-02-28,Somalia,EMRO,6991,16841795.0,0.0016220361309468
2021-02-28,Guinea-Bissau,AFRO,3262,2063367.0,0.0043361166481774
2021-02-28,Montenegro,EURO,74597,627950.0,0.4560156063380842
2021-02-28,Tokelau,WPRO,0,1378.0,0.0036284470246734
2021-02-28,Nepal,SEARO,274143,30225582.0,0.0331210164952324
2021-02-28,Ethiopia,AFRO,158058,120812698.0,0.0041347557688017
2021-02-28,Iraq,EMRO,692241,42164965.0,0.0584737826771586
2021-02-28,Australia,WPRO,28970,26068792.0,0.4332938020296452
2021-02-28,Belize,AMRO,12293,412190.0,0.171425798782115
2021-02-28,Montserrat,AMRO,20,4965.0,0.2825780463242699
2021-02-28,Haiti,AMRO,12531,11680283.0,0.0029173950665407
2021-02-28,Saint Kitts and Nevis,AMRO,41,53871.0,0.1223663937925785
2021-02-28,Japan,WPRO,432773,125584838.0,0.2594934429903074
2021-02-28,Aruba,AMRO,7804,107609.0,0.4088226821176667
2021-02-28,Belarus,EURO,285959,9432800.0,0.105380904927487
2021-02-28,Mozambique,AFRO,58772,33089461.0,0.0070111145056125
2021-02-28,Namibia,AFRO,38847,2633874.0,0.0648250447819447
2021-02-28,Paraguay,AMRO,157603,7305843.0,0.110357695888072
2021-02-28,Ukraine,EURO,1309853,43192122.0,0.1243312611498921
2021-02-28,Jordan,EMRO,386496,10300869.0,0.1695970505012732
2021-02-28,Anguilla,AMRO,18,15230.0,0.2563361785948785
2021-02-28,Afghanistan,EMRO,55714,40754388.0,0.0051171176954
2021-02-28,Nigeria,AFRO,155417,216746934.0,0.0012293737912804
2021-02-28,Kazakhstan,EURO,262093,19205043.0,0.0732056158374652
2021-02-28,Congo,AFRO,8820,5797805.0,0.0043766563380451
2021-02-28,Slovakia,EURO,308083,5460193.0,0.3408108467960748
2021-02-28,Uruguay,AMRO,56542,3496016.0,0.2953962453261083
2021-02-28,Croatia,EURO,242617,4059286.0,0.3122667385348063
2021-02-28,Myanmar,SEARO,141896,55227143.0,0.0114766030898973
2021-02-28,Panama,AMRO,339781,4446964.0,0.2315514584781887
2021-02-28,Algeria,AFRO,112960,45350148.0,0.0059840598535643
2021-02-28,Seychelles,AFRO,2618,99426.0,0.509574960271961
2021-02-28,Finland,EURO,65895,5554960.0,0.2625795685297464
2021-02-28,Vanuatu,WPRO,1,321832.0,0.0373300355464963
2021-02-28,Djibouti,EMRO,6065,1016097.0,0.015441439153939
2021-02-28,Austria,EURO,448598,9066710.0,0.6375222103717887
2021-02-28,Ghana,AFRO,84349,32395450.0,0.0052819763269224
2021-02-28,Solomon Islands,WPRO,18,721159.0,0.0340770897957316
2021-02-28,Ireland,EURO,219329,5020199.0,0.3386823908773337
2021-02-28,Morocco,EMRO,483410,37772756.0,0.0336814184276095
2021-02-28,Nauru,WPRO,0,10903.0,0.4238283041364762
2021-02-28,Trinidad and Tobago,AMRO,7704,1406585.0,0.1335916421687989
2021-02-28,Gabon,AFRO,14564,2331533.0,0.0210080663666351
2021-02-28,Niger,AFRO,4772,26083660.0,0.0003807364457288
2021-02-28,Saint Lucia,AMRO,3356,185113.0,0.160998957393592
2021-02-28,Kenya,AFRO,105648,56215221.0,0.0060981704581397
2021-02-28,Canada,AMRO,861547,38388419.0,0.1185319978923852
2021-02-28,Slovenia,EURO,190425,2078034.0,0.6361070126860292
2021-02-28,Guyana,AMRO,8513,794045.0,0.0918713674917668
2021-02-28,Mongolia,WPRO,2952,3378078.0,0.2983563434592096
2021-02-28,Angola,AFRO,20782,35027343.0,0.0030029111828436
2021-02-28,Greece,EURO,197162,10316637.0,0.5533102502297987
2021-02-28,Spain,EURO,3155466,46719142.0,0.293915457608361
2021-02-28,Germany,EURO,2445398,83883596.0,0.4503840417141869
2021-02-28,Cayman Islands,AMRO,438,67277.0,0.4677973155759026
2021-02-28,Uganda,AFRO,40357,48432863.0,0.0035182722937522
2021-02-28,Italy,EURO,2907825,60262770.0,0.4223800034415942
2021-02-28,Oman,EMRO,140588,5323993.0,0.0750280851233275
2021-02-28,Lebanon,EMRO,372775,6684849.0,0.1837945778580787
2021-02-28,Guinea,AFRO,15992,13865691.0,0.0027578863541672
2021-02-28,Norway,EURO,71728,5511370.0,0.2681467584284851
2021-02-28,Estonia,EURO,71872,1321910.0,0.4643969710494663
2021-02-28,Pakistan,EMRO,578797,229488994.0,0.0068687956338333
2021-02-28,Nicaragua,AMRO,5142,6779100.0,0.0027276482128896
2021-02-28,New Caledonia,WPRO,58,290915.0,0.2744616124984961
2021-02-28,Bermuda,AMRO,705,61939.0,0.3029755081612554
2021-02-28,Chile,AMRO,821418,19250195.0,0.2659183971902622
2021-02-28,Tunisia,EMRO,232615,12046656.0,0.0954917281609103
2021-02-28,Lesotho,AFRO,10491,2175699.0,0.01599026335904
2021-02-28,Brazil,AMRO,10455630,215353593.0,0.170995893251709
2021-02-28,Zambia,AFRO,78202,19470234.0,0.0175017413760923
2021-02-28,Iceland,EURO,6076,345393.0,0.6042044859044624
2021-02-28,Cabo Verde,AFRO,15324,567678.0,0.1113818044736628
2021-02-28,Papua New Guinea,WPRO,1316,9292169.0,0.0050311181382947
2021-02-28,Sao Tome and Principe,AFRO,1786,227679.0,0.0275826931776755
2021-02-28,Poland,EURO,1709156,37739785.0,0.1690583292936088
2021-02-28,Mauritius,AFRO,610,1274727.0,0.032675231637833
2021-02-28,French Polynesia,WPRO,18387,284164.0,0.2743380583043595
2021-02-28,Azerbaijan,EURO,233989,10300205.0,0.0803813127991141
2021-02-28,Greenland,EURO,30,56973.0,0.2101170729994909
2021-02-28,Eritrea,AFRO,2847,3662244.0,0.0027821739894993
2021-02-28,Belgium,EURO,766011,11668278.0,0.402072953695481
2021-02-28,Sierra Leone,AFRO,3887,8306436.0,0.000934215348195
2021-02-28,Ecuador,AMRO,282599,18113361.0,0.0580366614456588
2021-02-28,Armenia,EURO,172058,2971966.0,0.1500717033774949
2021-02-28,Cook Islands,WPRO,0,17571.0,0.3990097319446816
2021-02-28,Samoa,WPRO,1,202239.0,0.0795444993300006
2021-02-28,Singapore,WPRO,59936,5943546.0,0.3730281552460434
2021-02-28,Cambodia,WPRO,820,17168639.0,0.008078275744513
2021-02-28,North Macedonia,EURO,103003,2081304.0,0.1664475732521534
2021-02-28,Timor-Leste,SEARO,113,1369429.0,0.0170983672757039
2021-02-28,Monaco,EURO,1774,39783.0,0.4035894728904305
2021-02-28,South Africa,AFRO,1512225,60756135.0,0.0667581306809592
2021-02-28,Tonga,WPRO,0,107749.0,0.1553053856648321
2021-02-28,Albania,EURO,105229,2866374.0,0.1165817859079101
2021-02-28,Colombia,AMRO,2244792,51512762.0,0.1233928982491756
2021-02-28,Saudi Arabia,EMRO,377061,35844909.0,0.0230984545113505
2021-02-28,Jamaica,AMRO,22817,2985094.0,0.0513910114723355
2021-02-28,Eswatini,AFRO,17002,1184817.0,0.0625691562494461
2021-02-28,Cuba,AMRO,49161,11305652.0,0.0983966249801426
2021-02-28,Hungary,EURO,428599,9606259.0,0.2282310939149152
2021-02-28,Mexico,AMRO,2136881,131562772.0,0.056005600125239
2021-02-28,Philippines,WPRO,576344,112508994.0,0.0362055854841258
2021-02-28,San Marino,EURO,3763,34085.0,0.6873111339298812
2021-02-28,South Sudan,AFRO,7937,11618511.0,0.0015809254731522
2021-02-28,Benin,AFRO,5634,12784726.0,0.0021892530195797
2021-02-28,Dominican Republic,AMRO,239009,11056370.0,0.0597026872291719
2021-02-28,Kyrgyzstan,EURO,0,6728271.0,0.0307050652389001
2021-02-28,Indonesia,SEARO,1334634,279134505.0,0.0241112756733532
2021-02-28,Wallis and Futuna,WPRO,9,10982.0,0.3120560917865598
2021-02-28,India,SEARO,11096731,1406631776.0,0.0317658002345597
2021-02-28,Latvia,EURO,86184,1848837.0,0.5275505628673594
2021-02-28,Georgia,EURO,270758,3968738.0,0.4571176026233024
2021-02-28,Botswana,AFRO,30727,2441162.0,0.1348648717291191
2021-03-07,Seychelles,AFRO,2950,99426.0,0.509574960271961
2021-03-07,Egypt,EMRO,185922,106156692.0,0.0048573951418908
2021-03-07,Timor-Leste,SEARO,122,1369429.0,0.0170983672757039
2021-03-07,Anguilla,AMRO,18,15230.0,0.2563361785948785
2021-03-07,French Polynesia,WPRO,18459,284164.0,0.2743380583043595
2021-03-07,Nicaragua,AMRO,5176,6779100.0,0.0027276482128896
2021-03-07,Israel,EURO,800371,9326000.0,0.5132092000857816
2021-03-07,Cayman Islands,AMRO,451,67277.0,0.4677973155759026
2021-03-07,Panama,AMRO,343743,4446964.0,0.2315514584781887
2021-03-07,Benin,AFRO,6071,12784726.0,0.0021892530195797
2021-03-07,Belarus,EURO,294432,9432800.0,0.105380904927487
2021-03-07,Tokelau,WPRO,0,1378.0,0.0036284470246734
2021-03-07,Costa Rica,AMRO,206640,5182354.0,0.2288874901251439
2021-03-07,Honduras,AMRO,173020,10221247.0,0.0460567091275653
2021-03-07,Niger,AFRO,4822,26083660.0,0.0003807364457288
2021-03-07,Georgia,EURO,272851,3968738.0,0.4571176026233024
2021-03-07,San Marino,EURO,3952,34085.0,0.6873111339298812
2021-03-07,Czechia,EURO,1334950,10736784.0,0.427504083159352
2021-03-07,Yemen,EMRO,2448,31154867.0,0.0003834071896374
2021-03-07,North Macedonia,EURO,107457,2081304.0,0.1664475732521534
2021-03-07,Tonga,WPRO,0,107749.0,0.1553053856648321
2021-03-07,Saudi Arabia,EMRO,379474,35844909.0,0.0230984545113505
2021-03-07,Hungary,EURO,466017,9606259.0,0.2282310939149152
2021-03-07,Dominican Republic,AMRO,242660,11056370.0,0.0597026872291719
2021-03-07,India,SEARO,11210799,1406631776.0,0.0317658002345597
2021-03-07,Cook Islands,WPRO,0,17571.0,0.3990097319446816
2021-03-07,Comoros,AFRO,3526,907419.0,0.0099094244224553
2021-03-07,Pakistan,EMRO,588728,229488994.0,0.0068687956338333
2021-03-07,Burkina Faso,AFRO,12181,22102838.0,0.0009964783707865
2021-03-07,Norway,EURO,75738,5511370.0,0.2681467584284851
2021-03-07,Oman,EMRO,142896,5323993.0,0.0750280851233275
2021-03-07,Germany,EURO,2503823,83883596.0,0.4503840417141869
2021-03-07,Chile,AMRO,850483,19250195.0,0.2659183971902622
2021-03-07,Malawi,AFRO,32398,20180839.0,0.0043882714687927
2021-03-07,Belgium,EURO,782344,11668278.0,0.402072953695481
2021-03-07,Azerbaijan,EURO,236365,10300205.0,0.0803813127991141
2021-03-07,Sao Tome and Principe,AFRO,1938,227679.0,0.0275826931776755
2021-03-07,Iceland,EURO,6087,345393.0,0.6042044859044624
2021-03-07,Indonesia,SEARO,1379662,279134505.0,0.0241112756733532
2021-03-07,Angola,AFRO,21055,35027343.0,0.0030029111828436
2021-03-07,Malaysia,WPRO,313460,33181072.0,0.1517911476760003
2021-03-07,Madagascar,AFRO,20718,29178077.0,0.0023245877375674
2021-03-07,Uruguay,AMRO,61929,3496016.0,0.2953962453261083
2021-03-07,Nigeria,AFRO,158237,216746934.0,0.0012293737912804
2021-03-07,Luxembourg,EURO,49512,642371.0,0.4635280857946576
2021-03-07,Algeria,AFRO,114104,45350148.0,0.0059840598535643
2021-03-07,Bulgaria,EURO,259811,6844597.0,0.1892625672482981
